TransactionID,Date,ProductID,Quantity,UnitPrice,TotalPrice
TRX00352,7/10/2025,PRD003,1,1838.39,
TRX00352,7/10/2025,PRD040,2,1227.77,
TRX00353,7/16/2025,PRD028,3,1241.21,
TRX00354,3/10/2025,PRD007,2,1154.79,
TRX00354,3/10/2025,PRD014,4,2721.74,
TRX00354,3/10/2025,PRD015,1,712.45,
TRX00354,3/10/2025,PRD031,2,1354.36,
TRX00354,3/10/2025,PRD019,2,1419.57,
TRX00355,5/20/2025,PRD034,5,2384.44,
TRX00355,5/20/2025,PRD009,3,1510.4,
TRX00355,5/20/2025,PRD010,2,1575.15,
TRX00356,5/1/2025,PRD012,5,1388.37,
TRX00356,5/1/2025,PRD025,4,1280.79,
TRX00356,5/1/2025,PRD013,4,1662.72,
TRX00356,5/1/2025,PRD021,4,2675.95,
TRX00357,8/6/2025,PRD035,2,1001.65,
TRX00357,8/6/2025,PRD025,4,1280.79,
TRX00358,5/20/2025,PRD001,5,1622.49,
TRX00358,5/20/2025,PRD040,4,1227.77,
TRX00358,5/20/2025,PRD022,4,506.12,
TRX00358,5/20/2025,PRD033,2,2389.64,
TRX00358,5/20/2025,PRD023,2,2792.54,
TRX00359,9/4/2025,PRD017,5,2564.5,
TRX00359,9/4/2025,PRD030,4,1992.7,
TRX00359,9/4/2025,PRD022,3,506.12,
TRX00359,9/4/2025,PRD033,4,2389.64,
TRX00360,1/2/2025,PRD007,4,1154.79,
TRX00361,7/11/2025,PRD029,5,2033.75,
TRX00361,7/11/2025,PRD007,1,1154.79,
TRX00362,6/2/2025,PRD001,3,1622.49,
TRX00363,7/28/2025,PRD025,5,1280.79,
TRX00363,7/28/2025,PRD021,5,2675.95,
TRX00363,7/28/2025,PRD008,4,1830.72,
TRX00364,2/20/2025,PRD019,2,1419.57,
TRX00364,2/20/2025,PRD001,4,1622.49,
TRX00364,2/20/2025,PRD032,1,986.79,
TRX00364,2/20/2025,PRD022,3,506.12,
TRX00364,2/20/2025,PRD015,4,712.45,
TRX00365,6/6/2025,PRD015,5,712.45,
TRX00365,6/6/2025,PRD031,2,1354.36,
TRX00366,2/12/2025,PRD003,2,1838.39,
TRX00366,2/12/2025,PRD035,2,1001.65,
TRX00366,2/12/2025,PRD022,5,506.12,
TRX00366,2/12/2025,PRD002,2,2509.68,
TRX00366,2/12/2025,PRD019,4,1419.57,
TRX00367,6/17/2025,PRD009,2,1510.4,
TRX00368,4/18/2025,PRD009,4,1510.4,
TRX00368,4/18/2025,PRD026,5,1805.91,
TRX00368,4/18/2025,PRD030,2,1992.7,
TRX00368,4/18/2025,PRD018,3,2305.43,
TRX00368,4/18/2025,PRD031,5,1354.36,
TRX00369,6/12/2025,PRD039,1,629.28,
TRX00369,6/12/2025,PRD026,4,1805.91,
TRX00369,6/12/2025,PRD020,1,2379.25,
TRX00370,6/11/2025,PRD018,4,2305.43,
TRX00370,6/11/2025,PRD020,3,2379.25,
TRX00371,8/27/2025,PRD009,5,1510.4,
TRX00371,8/27/2025,PRD004,3,2182.48,
TRX00372,8/4/2025,PRD039,4,629.28,
TRX00372,8/4/2025,PRD033,3,2389.64,
TRX00372,8/4/2025,PRD038,5,2988.3,
TRX00372,8/4/2025,PRD032,3,986.79,
TRX00373,7/19/2025,PRD004,2,2182.48,
TRX00373,7/19/2025,PRD023,1,2792.54,
TRX00373,7/19/2025,PRD027,1,830.04,
TRX00374,5/10/2025,PRD023,4,2792.54,
TRX00374,5/10/2025,PRD025,5,1280.79,
TRX00375,3/6/2025,PRD011,2,1993.31,
TRX00375,3/6/2025,PRD033,1,2389.64,
TRX00376,4/4/2025,PRD009,2,1510.4,
TRX00377,4/23/2025,PRD015,5,712.45,
TRX00378,4/19/2025,PRD010,3,1575.15,
TRX00379,7/2/2025,PRD028,4,1241.21,
TRX00379,7/2/2025,PRD024,5,2634.53,
TRX00379,7/2/2025,PRD006,2,2249.18,
TRX00379,7/2/2025,PRD032,5,986.79,
TRX00379,7/2/2025,PRD013,2,1662.72,
TRX00380,5/4/2025,PRD016,2,1852.35,
TRX00380,5/4/2025,PRD038,4,2988.3,
TRX00381,6/13/2025,PRD011,2,1993.31,
TRX00381,6/13/2025,PRD025,2,1280.79,
TRX00381,6/13/2025,PRD015,2,712.45,
TRX00381,6/13/2025,PRD033,5,2389.64,
TRX00382,3/6/2025,PRD025,4,1280.79,
TRX00382,3/6/2025,PRD022,5,506.12,
TRX00382,3/6/2025,PRD001,4,1622.49,
TRX00383,2/21/2025,PRD035,4,1001.65,
TRX00383,2/21/2025,PRD025,5,1280.79,
TRX00383,2/21/2025,PRD022,5,506.12,
TRX00384,7/30/2025,PRD039,3,629.28,
TRX00385,1/23/2025,PRD023,5,2792.54,
TRX00385,1/23/2025,PRD027,4,830.04,
TRX00385,1/23/2025,PRD018,2,2305.43,
TRX00385,1/23/2025,PRD031,1,1354.36,
TRX00386,3/26/2025,PRD002,2,2509.68,
TRX00386,3/26/2025,PRD001,4,1622.49,
TRX00386,3/26/2025,PRD039,5,629.28,
TRX00386,3/26/2025,PRD021,5,2675.95,
TRX00387,1/27/2025,PRD030,5,1992.7,
TRX00388,6/25/2025,PRD014,1,2721.74,
TRX00388,6/25/2025,PRD006,3,2249.18,
TRX00388,6/25/2025,PRD027,5,830.04,
TRX00388,6/25/2025,PRD037,1,1150.44,
TRX00389,8/15/2025,PRD027,2,830.04,
TRX00389,8/15/2025,PRD016,5,1852.35,
TRX00389,8/15/2025,PRD023,2,2792.54,
TRX00389,8/15/2025,PRD009,3,1510.4,
TRX00389,8/15/2025,PRD033,3,2389.64,
TRX00390,1/26/2025,PRD020,3,2379.25,
TRX00390,1/26/2025,PRD031,3,1354.36,
TRX00391,2/11/2025,PRD025,3,1280.79,
TRX00391,2/11/2025,PRD023,3,2792.54,
TRX00391,2/11/2025,PRD009,4,1510.4,
TRX00391,2/11/2025,PRD030,1,1992.7,
TRX00392,6/17/2025,PRD038,3,2988.3,
TRX00392,6/17/2025,PRD029,1,2033.75,
TRX00392,6/17/2025,PRD011,5,1993.31,
TRX00392,6/17/2025,PRD024,4,2634.53,
TRX00392,6/17/2025,PRD018,5,2305.43,
TRX00393,1/4/2025,PRD003,2,1838.39,
TRX00393,1/4/2025,PRD033,5,2389.64,
TRX00394,8/26/2025,PRD004,5,2182.48,
TRX00394,8/26/2025,PRD027,5,830.04,
TRX00395,1/26/2025,PRD036,3,2253.07,
TRX00395,1/26/2025,PRD013,1,1662.72,
TRX00395,1/26/2025,PRD024,3,2634.53,
TRX00396,5/10/2025,PRD008,1,1830.72,
TRX00396,5/10/2025,PRD039,2,629.28,
TRX00396,5/10/2025,PRD019,1,1419.57,
TRX00396,5/10/2025,PRD023,2,2792.54,
TRX00396,5/10/2025,PRD035,4,1001.65,
TRX00397,2/13/2025,PRD005,2,2552.49,
TRX00397,2/13/2025,PRD003,1,1838.39,
TRX00397,2/13/2025,PRD025,5,1280.79,
TRX00397,2/13/2025,PRD038,4,2988.3,
TRX00398,2/9/2025,PRD015,5,712.45,
TRX00398,2/9/2025,PRD022,3,506.12,
TRX00398,2/9/2025,PRD027,3,830.04,
TRX00398,2/9/2025,PRD013,5,1662.72,
TRX00398,2/9/2025,PRD037,2,1150.44,
TRX00399,6/12/2025,PRD010,3,1575.15,
TRX00400,4/9/2025,PRD026,1,1805.91,
TRX00401,7/13/2025,PRD033,5,2389.64,
TRX00401,7/13/2025,PRD037,3,1150.44,
TRX00401,7/13/2025,PRD035,5,1001.65,
TRX00401,7/13/2025,PRD004,4,2182.48,
TRX00402,8/2/2025,PRD023,2,2792.54,
TRX00403,3/23/2025,PRD023,3,2792.54,
TRX00403,3/23/2025,PRD008,1,1830.72,
TRX00403,3/23/2025,PRD039,3,629.28,
TRX00404,5/25/2025,PRD016,2,1852.35,
TRX00404,5/25/2025,PRD003,3,1838.39,
TRX00404,5/25/2025,PRD001,2,1622.49,
TRX00404,5/25/2025,PRD018,5,2305.43,
TRX00404,5/25/2025,PRD008,4,1830.72,
TRX00405,1/15/2025,PRD004,4,2182.48,
TRX00405,1/15/2025,PRD003,5,1838.39,
TRX00405,1/15/2025,PRD016,3,1852.35,
TRX00406,3/10/2025,PRD017,2,2564.5,
TRX00406,3/10/2025,PRD011,1,1993.31,
TRX00406,3/10/2025,PRD039,5,629.28,
TRX00406,3/10/2025,PRD008,5,1830.72,
TRX00406,3/10/2025,PRD014,1,2721.74,
TRX00407,7/10/2025,PRD031,3,1354.36,
TRX00407,7/10/2025,PRD001,4,1622.49,
TRX00407,7/10/2025,PRD030,1,1992.7,
TRX00407,7/10/2025,PRD032,1,986.79,
TRX00407,7/10/2025,PRD038,4,2988.3,
TRX00408,6/27/2025,PRD029,5,2033.75,
TRX00408,6/27/2025,PRD009,5,1510.4,
TRX00408,6/27/2025,PRD021,1,2675.95,
TRX00408,6/27/2025,PRD003,4,1838.39,
TRX00409,4/21/2025,PRD015,2,712.45,
TRX00409,4/21/2025,PRD008,3,1830.72,
TRX00410,5/22/2025,PRD040,1,1227.77,
TRX00410,5/22/2025,PRD008,3,1830.72,
TRX00410,5/22/2025,PRD009,3,1510.4,
TRX00410,5/22/2025,PRD020,4,2379.25,
TRX00411,1/3/2025,PRD019,5,1419.57,
TRX00411,1/3/2025,PRD012,1,1388.37,
TRX00411,1/3/2025,PRD037,1,1150.44,
TRX00411,1/3/2025,PRD040,4,1227.77,
TRX00412,3/2/2025,PRD037,3,1150.44,
TRX00412,3/2/2025,PRD024,5,2634.53,
TRX00413,7/14/2025,PRD011,5,1993.31,
TRX00413,7/14/2025,PRD005,2,2552.49,
TRX00413,7/14/2025,PRD007,4,1154.79,
TRX00413,7/14/2025,PRD022,2,506.12,
TRX00414,5/19/2025,PRD033,2,2389.64,
TRX00414,5/19/2025,PRD006,3,2249.18,
TRX00414,5/19/2025,PRD001,5,1622.49,
TRX00414,5/19/2025,PRD039,3,629.28,
TRX00414,5/19/2025,PRD003,4,1838.39,
TRX00415,5/9/2025,PRD038,5,2988.3,
TRX00415,5/9/2025,PRD012,2,1388.37,
TRX00415,5/9/2025,PRD036,5,2253.07,
TRX00415,5/9/2025,PRD022,5,506.12,
TRX00416,5/7/2025,PRD034,1,2384.44,
TRX00416,5/7/2025,PRD013,2,1662.72,
TRX00416,5/7/2025,PRD012,5,1388.37,
TRX00417,5/25/2025,PRD009,1,1510.4,
TRX00417,5/25/2025,PRD028,1,1241.21,
TRX00417,5/25/2025,PRD032,2,986.79,
TRX00417,5/25/2025,PRD012,1,1388.37,
TRX00418,8/2/2025,PRD009,4,1510.4,
TRX00418,8/2/2025,PRD029,5,2033.75,
TRX00418,8/2/2025,PRD017,5,2564.5,
TRX00418,8/2/2025,PRD003,2,1838.39,
TRX00418,8/2/2025,PRD006,1,2249.18,
TRX00419,3/19/2025,PRD006,5,2249.18,
TRX00419,3/19/2025,PRD009,2,1510.4,
TRX00419,3/19/2025,PRD011,1,1993.31,
TRX00419,3/19/2025,PRD003,3,1838.39,
TRX00420,5/2/2025,PRD023,3,2792.54,
TRX00420,5/2/2025,PRD010,2,1575.15,
TRX00420,5/2/2025,PRD016,4,1852.35,
TRX00420,5/2/2025,PRD025,3,1280.79,
TRX00421,7/2/2025,PRD024,5,2634.53,
TRX00421,7/2/2025,PRD001,1,1622.49,
TRX00421,7/2/2025,PRD025,1,1280.79,
TRX00421,7/2/2025,PRD011,4,1993.31,
TRX00421,7/2/2025,PRD034,4,2384.44,
TRX00422,2/25/2025,PRD018,1,2305.43,
TRX00423,9/1/2025,PRD007,3,1154.79,
TRX00423,9/1/2025,PRD040,5,1227.77,
TRX00423,9/1/2025,PRD010,1,1575.15,
TRX00423,9/1/2025,PRD001,3,1622.49,
TRX00424,7/28/2025,PRD031,1,1354.36,
TRX00424,7/28/2025,PRD040,1,1227.77,
TRX00424,7/28/2025,PRD029,1,2033.75,
TRX00425,8/24/2025,PRD023,2,2792.54,
TRX00425,8/24/2025,PRD027,1,830.04,
TRX00425,8/24/2025,PRD032,4,986.79,
TRX00426,5/19/2025,PRD029,4,2033.75,
TRX00426,5/19/2025,PRD009,4,1510.4,
TRX00426,5/19/2025,PRD004,4,2182.48,
TRX00426,5/19/2025,PRD040,5,1227.77,
TRX00427,1/29/2025,PRD034,5,2384.44,
TRX00427,1/29/2025,PRD007,5,1154.79,
TRX00427,1/29/2025,PRD036,3,2253.07,
TRX00428,8/7/2025,PRD018,4,2305.43,
TRX00429,6/23/2025,PRD015,3,712.45,
TRX00429,6/23/2025,PRD033,2,2389.64,
TRX00429,6/23/2025,PRD036,5,2253.07,
TRX00429,6/23/2025,PRD037,2,1150.44,
TRX00429,6/23/2025,PRD021,3,2675.95,
TRX00430,2/2/2025,PRD006,4,2249.18,
TRX00430,2/2/2025,PRD005,4,2552.49,
TRX00430,2/2/2025,PRD026,2,1805.91,
TRX00430,2/2/2025,PRD037,4,1150.44,
TRX00431,6/25/2025,PRD002,4,2509.68,
TRX00431,6/25/2025,PRD024,4,2634.53,
TRX00431,6/25/2025,PRD021,1,2675.95,
TRX00431,6/25/2025,PRD026,2,1805.91,
TRX00432,1/25/2025,PRD040,3,1227.77,
TRX00432,1/25/2025,PRD035,5,1001.65,
TRX00433,2/13/2025,PRD014,4,2721.74,
TRX00433,2/13/2025,PRD038,1,2988.3,
TRX00433,2/13/2025,PRD019,1,1419.57,
TRX00434,1/21/2025,PRD029,3,2033.75,
TRX00434,1/21/2025,PRD005,5,2552.49,
TRX00435,4/3/2025,PRD021,5,2675.95,
TRX00436,5/31/2025,PRD016,4,1852.35,
TRX00436,5/31/2025,PRD032,4,986.79,
TRX00437,3/22/2025,PRD005,2,2552.49,
TRX00437,3/22/2025,PRD033,4,2389.64,
TRX00437,3/22/2025,PRD007,4,1154.79,
TRX00437,3/22/2025,PRD023,2,2792.54,
TRX00438,2/26/2025,PRD012,4,1388.37,
TRX00439,2/10/2025,PRD034,2,2384.44,
TRX00439,2/10/2025,PRD021,4,2675.95,
TRX00440,1/21/2025,PRD009,2,1510.4,
TRX00440,1/21/2025,PRD021,5,2675.95,
TRX00440,1/21/2025,PRD027,1,830.04,
TRX00440,1/21/2025,PRD004,4,2182.48,
TRX00441,1/9/2025,PRD027,2,830.04,
TRX00441,1/9/2025,PRD011,1,1993.31,
TRX00441,1/9/2025,PRD017,3,2564.5,
TRX00441,1/9/2025,PRD030,5,1992.7,
TRX00442,1/19/2025,PRD016,4,1852.35,
TRX00442,1/19/2025,PRD035,1,1001.65,
TRX00442,1/19/2025,PRD026,3,1805.91,
TRX00442,1/19/2025,PRD015,4,712.45,
TRX00443,2/8/2025,PRD007,2,1154.79,
TRX00444,1/9/2025,PRD028,2,1241.21,
TRX00445,6/1/2025,PRD015,3,712.45,
TRX00446,1/10/2025,PRD020,5,2379.25,
TRX00446,1/10/2025,PRD037,3,1150.44,
TRX00447,7/30/2025,PRD036,2,2253.07,
TRX00447,7/30/2025,PRD016,1,1852.35,
TRX00448,5/27/2025,PRD038,5,2988.3,
TRX00448,5/27/2025,PRD026,5,1805.91,
TRX00449,5/20/2025,PRD002,1,2509.68,
TRX00449,5/20/2025,PRD028,1,1241.21,
TRX00450,4/22/2025,PRD035,3,1001.65,
TRX00450,4/22/2025,PRD031,5,1354.36,
TRX00450,4/22/2025,PRD003,3,1838.39,
TRX00451,5/17/2025,PRD032,4,986.79,
TRX00452,1/23/2025,PRD004,5,2182.48,
TRX00452,1/23/2025,PRD027,3,830.04,
TRX00452,1/23/2025,PRD010,3,1575.15,
TRX00453,3/26/2025,PRD004,1,2182.48,
TRX00453,3/26/2025,PRD038,1,2988.3,
TRX00453,3/26/2025,PRD022,1,506.12,
TRX00454,6/24/2025,PRD015,2,712.45,
TRX00454,6/24/2025,PRD006,1,2249.18,
TRX00454,6/24/2025,PRD020,3,2379.25,
TRX00455,5/13/2025,PRD015,4,712.45,
TRX00455,5/13/2025,PRD024,5,2634.53,
TRX00455,5/13/2025,PRD005,5,2552.49,
TRX00456,7/2/2025,PRD002,5,2509.68,
TRX00456,7/2/2025,PRD040,2,1227.77,
TRX00456,7/2/2025,PRD008,4,1830.72,
TRX00456,7/2/2025,PRD012,1,1388.37,
TRX00457,7/5/2025,PRD011,5,1993.31,
TRX00457,7/5/2025,PRD010,1,1575.15,
TRX00457,7/5/2025,PRD009,3,1510.4,
TRX00457,7/5/2025,PRD020,4,2379.25,
TRX00457,7/5/2025,PRD021,3,2675.95,
TRX00458,7/11/2025,PRD020,1,2379.25,
TRX00459,4/7/2025,PRD032,2,986.79,
TRX00459,4/7/2025,PRD030,5,1992.7,
TRX00459,4/7/2025,PRD021,3,2675.95,
TRX00460,5/28/2025,PRD020,4,2379.25,
TRX00460,5/28/2025,PRD011,5,1993.31,
TRX00460,5/28/2025,PRD021,1,2675.95,
TRX00461,7/24/2025,PRD035,2,1001.65,
TRX00461,7/24/2025,PRD033,1,2389.64,
TRX00461,7/24/2025,PRD039,5,629.28,
TRX00461,7/24/2025,PRD025,1,1280.79,
TRX00461,7/24/2025,PRD040,4,1227.77,
TRX00462,7/15/2025,PRD004,1,2182.48,
TRX00462,7/15/2025,PRD040,1,1227.77,
TRX00462,7/15/2025,PRD016,5,1852.35,
TRX00463,4/24/2025,PRD003,3,1838.39,
TRX00463,4/24/2025,PRD040,1,1227.77,
TRX00463,4/24/2025,PRD023,3,2792.54,
TRX00464,5/27/2025,PRD038,4,2988.3,
TRX00464,5/27/2025,PRD027,5,830.04,
TRX00465,3/13/2025,PRD027,2,830.04,
TRX00465,3/13/2025,PRD016,5,1852.35,
TRX00465,3/13/2025,PRD018,4,2305.43,
TRX00466,2/7/2025,PRD026,3,1805.91,
TRX00467,8/4/2025,PRD027,1,830.04,
TRX00467,8/4/2025,PRD032,3,986.79,
TRX00467,8/4/2025,PRD040,1,1227.77,
TRX00468,5/1/2025,PRD002,3,2509.68,
TRX00468,5/1/2025,PRD031,3,1354.36,
TRX00469,5/30/2025,PRD009,5,1510.4,
TRX00470,2/25/2025,PRD002,5,2509.68,
TRX00470,2/25/2025,PRD020,4,2379.25,
TRX00470,2/25/2025,PRD023,5,2792.54,
TRX00470,2/25/2025,PRD036,1,2253.07,
TRX00471,2/17/2025,PRD003,5,1838.39,
TRX00471,2/17/2025,PRD013,2,1662.72,
TRX00472,8/18/2025,PRD021,2,2675.95,
TRX00472,8/18/2025,PRD020,1,2379.25,
TRX00472,8/18/2025,PRD018,4,2305.43,
TRX00472,8/18/2025,PRD035,1,1001.65,
TRX00472,8/18/2025,PRD007,5,1154.79,
TRX00473,7/23/2025,PRD008,5,1830.72,
TRX00473,7/23/2025,PRD028,3,1241.21,
TRX00473,7/23/2025,PRD035,5,1001.65,
TRX00473,7/23/2025,PRD033,2,2389.64,
TRX00473,7/23/2025,PRD012,5,1388.37,
TRX00474,5/15/2025,PRD022,5,506.12,
TRX00474,5/15/2025,PRD013,3,1662.72,
TRX00474,5/15/2025,PRD012,4,1388.37,
TRX00475,3/23/2025,PRD029,2,2033.75,
TRX00476,2/23/2025,PRD002,3,2509.68,
TRX00476,2/23/2025,PRD021,5,2675.95,
TRX00476,2/23/2025,PRD023,5,2792.54,
TRX00476,2/23/2025,PRD001,2,1622.49,
TRX00476,2/23/2025,PRD007,5,1154.79,
TRX00477,3/19/2025,PRD005,5,2552.49,
TRX00478,4/12/2025,PRD016,5,1852.35,
TRX00478,4/12/2025,PRD015,1,712.45,
TRX00478,4/12/2025,PRD011,1,1993.31,
TRX00479,7/19/2025,PRD009,5,1510.4,
TRX00479,7/19/2025,PRD023,2,2792.54,
TRX00479,7/19/2025,PRD011,1,1993.31,
TRX00479,7/19/2025,PRD025,3,1280.79,
TRX00480,2/5/2025,PRD005,2,2552.49,
TRX00480,2/5/2025,PRD024,1,2634.53,
TRX00481,1/28/2025,PRD036,1,2253.07,
TRX00481,1/28/2025,PRD003,2,1838.39,
TRX00482,1/7/2025,PRD004,2,2182.48,
TRX00482,1/7/2025,PRD018,1,2305.43,
TRX00482,1/7/2025,PRD022,1,506.12,
TRX00482,1/7/2025,PRD038,1,2988.3,
TRX00482,1/7/2025,PRD003,3,1838.39,
TRX00483,8/2/2025,PRD012,5,1388.37,
TRX00483,8/2/2025,PRD024,3,2634.53,
TRX00483,8/2/2025,PRD014,5,2721.74,
TRX00483,8/2/2025,PRD021,3,2675.95,
TRX00484,5/11/2025,PRD002,3,2509.68,
TRX00484,5/11/2025,PRD019,4,1419.57,
TRX00484,5/11/2025,PRD036,1,2253.07,
TRX00485,7/23/2025,PRD040,1,1227.77,
TRX00486,5/18/2025,PRD009,1,1510.4,
TRX00486,5/18/2025,PRD015,1,712.45,
TRX00486,5/18/2025,PRD032,1,986.79,
TRX00487,6/24/2025,PRD001,5,1622.49,
TRX00487,6/24/2025,PRD016,2,1852.35,
TRX00487,6/24/2025,PRD003,5,1838.39,
TRX00487,6/24/2025,PRD005,2,2552.49,
TRX00487,6/24/2025,PRD035,2,1001.65,
TRX00488,7/14/2025,PRD020,1,2379.25,
TRX00488,7/14/2025,PRD019,4,1419.57,
TRX00488,7/14/2025,PRD007,1,1154.79,
TRX00488,7/14/2025,PRD011,3,1993.31,
TRX00489,2/15/2025,PRD003,4,1838.39,
TRX00489,2/15/2025,PRD006,5,2249.18,
TRX00490,3/20/2025,PRD019,1,1419.57,
TRX00491,1/23/2025,PRD001,4,1622.49,
TRX00491,1/23/2025,PRD035,3,1001.65,
TRX00492,7/11/2025,PRD021,1,2675.95,
TRX00492,7/11/2025,PRD023,1,2792.54,
TRX00492,7/11/2025,PRD006,2,2249.18,
TRX00492,7/11/2025,PRD029,2,2033.75,
TRX00493,4/11/2025,PRD017,1,2564.5,
TRX00493,4/11/2025,PRD002,5,2509.68,
TRX00493,4/11/2025,PRD001,3,1622.49,
TRX00494,6/7/2025,PRD016,4,1852.35,
TRX00494,6/7/2025,PRD029,5,2033.75,
TRX00495,5/28/2025,PRD023,1,2792.54,
TRX00495,5/28/2025,PRD015,5,712.45,
TRX00495,5/28/2025,PRD025,4,1280.79,
TRX00495,5/28/2025,PRD027,1,830.04,
TRX00496,6/28/2025,PRD032,1,986.79,
TRX00497,1/25/2025,PRD030,5,1992.7,
TRX00497,1/25/2025,PRD002,1,2509.68,
TRX00497,1/25/2025,PRD034,3,2384.44,
TRX00498,8/7/2025,PRD034,2,2384.44,
TRX00498,8/7/2025,PRD013,3,1662.72,
TRX00498,8/7/2025,PRD004,5,2182.48,
TRX00498,8/7/2025,PRD035,2,1001.65,
TRX00499,6/4/2025,PRD023,1,2792.54,
TRX00499,6/4/2025,PRD012,3,1388.37,
TRX00500,5/7/2025,PRD015,3,712.45,
TRX00500,5/7/2025,PRD029,4,2033.75,
TRX00500,5/7/2025,PRD001,5,1622.49,
TRX00500,5/7/2025,PRD006,2,2249.18,
TRX00500,5/7/2025,PRD004,3,2182.48,
TRX00501,7/26/2025,PRD030,2,1992.7,
TRX00501,7/26/2025,PRD019,1,1419.57,
TRX00502,7/12/2025,PRD028,5,1241.21,
TRX00502,7/12/2025,PRD035,2,1001.65,
TRX00502,7/12/2025,PRD007,1,1154.79,
TRX00503,8/16/2025,PRD019,2,1419.57,
TRX00503,8/16/2025,PRD023,5,2792.54,
TRX00503,8/16/2025,PRD010,2,1575.15,
TRX00504,7/30/2025,PRD014,5,2721.74,
TRX00504,7/30/2025,PRD031,4,1354.36,
TRX00504,7/30/2025,PRD003,1,1838.39,
TRX00505,6/2/2025,PRD036,3,2253.07,
TRX00505,6/2/2025,PRD002,4,2509.68,
TRX00506,6/9/2025,PRD040,5,1227.77,
TRX00506,6/9/2025,PRD001,5,1622.49,
TRX00506,6/9/2025,PRD024,4,2634.53,
TRX00507,8/26/2025,PRD028,2,1241.21,
TRX00507,8/26/2025,PRD003,1,1838.39,
TRX00508,2/9/2025,PRD022,5,506.12,
TRX00508,2/9/2025,PRD033,2,2389.64,
TRX00508,2/9/2025,PRD002,2,2509.68,
TRX00509,4/15/2025,PRD022,1,506.12,
TRX00509,4/15/2025,PRD031,4,1354.36,
TRX00509,4/15/2025,PRD015,2,712.45,
TRX00509,4/15/2025,PRD005,3,2552.49,
TRX00509,4/15/2025,PRD025,4,1280.79,
TRX00510,5/2/2025,PRD009,5,1510.4,
TRX00510,5/2/2025,PRD023,3,2792.54,
TRX00511,1/1/2025,PRD013,2,1662.72,
TRX00511,1/1/2025,PRD034,5,2384.44,
TRX00511,1/1/2025,PRD022,5,506.12,
TRX00511,1/1/2025,PRD010,5,1575.15,
TRX00512,8/25/2025,PRD016,4,1852.35,
TRX00513,9/7/2025,PRD007,5,1154.79,
TRX00513,9/7/2025,PRD014,2,2721.74,
TRX00513,9/7/2025,PRD036,4,2253.07,
TRX00514,3/1/2025,PRD024,1,2634.53,
TRX00514,3/1/2025,PRD032,5,986.79,
TRX00514,3/1/2025,PRD004,5,2182.48,
TRX00515,3/8/2025,PRD011,4,1993.31,
TRX00515,3/8/2025,PRD013,2,1662.72,
TRX00515,3/8/2025,PRD025,2,1280.79,
TRX00516,9/8/2025,PRD022,5,506.12,
TRX00516,9/8/2025,PRD014,5,2721.74,
TRX00516,9/8/2025,PRD017,5,2564.5,
TRX00516,9/8/2025,PRD031,4,1354.36,
TRX00516,9/8/2025,PRD036,3,2253.07,
TRX00517,2/22/2025,PRD031,5,1354.36,
TRX00517,2/22/2025,PRD034,5,2384.44,
TRX00518,4/8/2025,PRD027,4,830.04,
TRX00518,4/8/2025,PRD011,3,1993.31,
TRX00518,4/8/2025,PRD026,2,1805.91,
TRX00518,4/8/2025,PRD005,4,2552.49,
TRX00519,6/20/2025,PRD033,2,2389.64,
TRX00519,6/20/2025,PRD039,3,629.28,
TRX00519,6/20/2025,PRD027,4,830.04,
TRX00519,6/20/2025,PRD009,5,1510.4,
TRX00519,6/20/2025,PRD006,4,2249.18,
TRX00520,4/23/2025,PRD023,4,2792.54,
TRX00520,4/23/2025,PRD036,1,2253.07,
TRX00520,4/23/2025,PRD005,4,2552.49,
TRX00521,6/4/2025,PRD014,5,2721.74,
TRX00521,6/4/2025,PRD012,1,1388.37,
TRX00521,6/4/2025,PRD024,5,2634.53,
TRX00521,6/4/2025,PRD025,5,1280.79,
TRX00521,6/4/2025,PRD001,4,1622.49,
TRX00522,6/22/2025,PRD027,3,830.04,
TRX00523,7/13/2025,PRD010,1,1575.15,
TRX00523,7/13/2025,PRD020,1,2379.25,
TRX00523,7/13/2025,PRD026,5,1805.91,
TRX00523,7/13/2025,PRD025,5,1280.79,
TRX00523,7/13/2025,PRD027,5,830.04,
TRX00524,5/10/2025,PRD040,2,1227.77,
TRX00524,5/10/2025,PRD011,5,1993.31,
TRX00525,3/22/2025,PRD037,2,1150.44,
TRX00525,3/22/2025,PRD033,1,2389.64,
TRX00525,3/22/2025,PRD010,1,1575.15,
TRX00526,6/30/2025,PRD025,2,1280.79,
TRX00527,1/24/2025,PRD038,5,2988.3,
TRX00527,1/24/2025,PRD018,1,2305.43,
TRX00527,1/24/2025,PRD005,2,2552.49,
TRX00528,1/24/2025,PRD010,5,1575.15,
TRX00528,1/24/2025,PRD020,3,2379.25,
TRX00529,6/11/2025,PRD012,2,1388.37,
TRX00529,6/11/2025,PRD015,5,712.45,
TRX00529,6/11/2025,PRD006,5,2249.18,
TRX00529,6/11/2025,PRD020,3,2379.25,
TRX00530,3/10/2025,PRD039,3,629.28,
TRX00530,3/10/2025,PRD029,2,2033.75,
TRX00530,3/10/2025,PRD030,5,1992.7,
TRX00530,3/10/2025,PRD022,2,506.12,
TRX00531,5/5/2025,PRD035,1,1001.65,
TRX00531,5/5/2025,PRD001,1,1622.49,
TRX00532,5/12/2025,PRD007,2,1154.79,
TRX00532,5/12/2025,PRD030,2,1992.7,
TRX00532,5/12/2025,PRD006,3,2249.18,
